,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
729,@aussieinTO,Mike The Canstralian,7 mar. 2017,Vaccine and Climate Change deniers are criminals pure and simple. GMO's have the potential to save millions who currently die from famines. https://twitter.com/stephaniemlee/status/839176884411772928 …,0,0,/aussieinTO/status/839216863934627840,
730,@amhsir,Rishma,7 mar. 2017,"The GMO & vaccine awareness movements share the EXACT same concerns #vaccines #autism #CDC
Anti-GMO But Pro-Vaccine?https://shar.es/1Uc3pU",1,0,/amhsir/status/839191851613753344,
731,@Thorgwen,Suzie Dixon,7 mar. 2017,"CDC Vaccine Ingredient list
https://www.cdc.gov/vaccines/pubs/pinkbook/downloads/appendices/B/excipient-table-2.pdf …
Genetically Modified Humans... Bit of an Eagle, bit of pig, bit of a chicken...",1,0,/Thorgwen/status/839045420751925248,
732,@mdsqueegee,Mark Day,7 mar. 2017,"let's put it all together: Pan's vaccine bills, gmo food, roundup ready plants, Fukushima fallout, Obama Care",0,0,/mdsqueegee/status/838959528091627520,
733,@drbloem,Fred Bloem MD,6 mar. 2017,#Vaccine made with #cells from #monkeys #cows #pigs #chickens and #humans http://www.naturalnews.com/2017-03-06-cdc-document-bombshell-reveals-list-of-all-vaccine-excipients-including-african-green-monkey-kidney-cells-and-fibroblast-cells-from-aborted-human-fetuses-see-the-complete-list.html … #metals #gmo #glutamate #mercury,0,1,/drbloem/status/838888984176652288,
734,@regnans,Reg Nansen,6 mar. 2017,Congrats @ellensandell! Did u consent 2 #GMO #HepB #Vaccine on baby's arrival? Just in case sex or IV @ChristineMilne @thewomens #Auspol,0,0,/regnans/status/838886533826433024,
735,@regnans,Reg Nansen,6 mar. 2017,1st #Vaccine dose of #Aluminium #DAY1 of baby's life via #GMO #HepBVaccine then #ForeverAfter @CMSRIResearch https://www.gsk.com.au/resources.ashx/vaccineproductschilddataproinfo/389/FileName/B78E7C0D90403B77C5E65D5406BBF0DB/Engerix_B_PI.pdf … #Auspol,2,0,/regnans/status/838885135260889088,
736,@gorskon,David Gorski,6 mar. 2017,"In fairness, the vaccine and GMO industries are (usually) correct about vaccine and GMO science. :-)",0,2,/gorskon/status/838792224351612928,Usuario Verificado
737,@MJNags,Michael Nagel,6 mar. 2017,"Will @ScienceMarchDC take on #GMO hysteria, vaccine myths, and alternative medicine?",0,0,/MJNags/status/838571177811509249,
738,@therealschoen,OVO_BS,6 mar. 2017,"Anti Vaccine is definitely more prevalent on the right. GMO kooks are kooks, but they aren't comparable to anti-science conservatives https://twitter.com/radiofreetom/status/838549913768194048 …",0,7,/therealschoen/status/838553741158559744,
739,@Trutherbot_alt3,Trutherbot_MagicMint,5 mar. 2017,#WakeUp is out! http://paper.li/000000alt3/1439666415?edition_id=d3be1df0-016b-11e7-89dc-0cc47a0d15fd … Stories via @trutherbotsilve #gmo #vaccine,0,0,/Trutherbot_alt3/status/838272991800741888,
740,@KarinaTrans,Khurram Aziz,3 mar. 2017,"I added a video to a @YouTube playlist http://youtu.be/2qc87fj2s3M?a  How are Vaccinations, Chemtrails, Morgellon, GMO and Transhumanism",1,0,/KarinaTrans/status/837644015281520640,
741,@hillemanlabs,Hilleman Labs,3 mar. 2017,Our #ETEC project has genetically modified #vaccine strains with immunogenic #antigens on their surface @WHOSEARO http://bit.ly/2ljegGh,1,0,/hillemanlabs/status/837618564437692416,
742,@MissionaryJapan,Armageddon Apocalyps,1 mar. 2017,"promiscuity, and GMO foods, and chem trails, and vaccine poisonings, and DARPA Nazi Mengele laboratory Montauk disease outbreaks in",0,0,/MissionaryJapan/status/837009486137065472,
743,@cibpt,CiBiotecnologia PT,1 mar. 2017,"'Science Meets Society' 18 March, Ghent #scicomm #scienceoutreach #scienceinsociety #publichealth #GMO #GMOdebate #vaccine #Vaccinationhttps://twitter.com/VIBLifeSciences/status/836959474439041030 …",0,2,/cibpt/status/836964017948229632,
744,@JeepgirlYJ,Mandy is s/banned,1 mar. 2017,"Wonder why?  with all the GMO shit going into our food, mass antibiotics in our animals and vaccinations filled with shit! https://twitter.com/CTVNews/status/836797352937730050 …",0,0,/JeepgirlYJ/status/836802175443533824,
745,@mors_nutrition,Chen Ben Asher,1 mar. 2017,"What do you think about vaccine and GMO foods?
Please help me to spread the word and make the change.
We can't... http://fb.me/7julBwFzj",1,1,/mors_nutrition/status/836786546292346884,
746,@WendyBeidler,Wendy M. Beidler,28 feb. 2017,"Vaccine free, too, much to the Nazi's dismay. Sounds like you are one of them. I don't do your gmo's.",0,0,/WendyBeidler/status/836683739786842112,
747,@jerryayon9,Jerry Ayon,28 feb. 2017,. May be responsible maybe not. Or how about GMO foods and vaccinations. Fluoride and aspartame. Hum?...,0,0,/jerryayon9/status/836680984397410304,
748,@ImFaraday,Faraday,27 feb. 2017,KnowTheRealEnemies #GeorgeSoros #TheLyingMedia #Geoengineering #GMO #Vaccinations #Flouride #LowImmunties #LackOfSleep #Fear #Divide&Conquer,0,0,/ImFaraday/status/836295393197486080,
749,@ThelmzHumphrey,Thelma Humphrey,27 feb. 2017,"Wow, Mr. GMO and Vaccine is the Left's new hero.",0,0,/ThelmzHumphrey/status/836245198652895233,
750,@The_Real_DN,Devon Nuckles,27 feb. 2017,"I in no way relate to greens. Pro vaccine, pro GMO, pros-science.",0,0,/The_Real_DN/status/836019944416493568,
751,@lionheart1777,John Bruemmer,26 feb. 2017,"More dangerous than Communism or Highly Toxic Vaccinations or Chemtrails or USA allowed GMO,s. Pay Attention
https://www.youtube.com/watch?v=g39wECM7SKQ …",0,1,/lionheart1777/status/835996376634777600,
752,@damnwienerkid,Dan Zimmerman,26 feb. 2017,Ny times is not anti-vaccine and has reported that GMO foods are safe. And the Opium thing is true.,0,0,/damnwienerkid/status/835893887554068480,
753,@caylinrene97,Lilith 🐍,25 feb. 2017,"all i talk about lately is water birth, whats really in vaccinations, gmo and placenta encapsulation",0,0,/caylinrene97/status/835334590130761729,
754,@Blondi1210,RogueWarrior 🇺🇸 🔫 ✝ ♐,25 feb. 2017,"http://NaturalNews.com , for telling the truth about GMO foods & vaccine links to autism, blacklisted by Google",0,0,/Blondi1210/status/835325682548895744,
755,@CinnamonB13,Cinnamon B,24 feb. 2017,"Due to too many vaccinations, gmo's & just plain braindead individuals who have no common sense.",0,1,/CinnamonB13/status/835251803864301569,
756,@melissa123090,Melissa,24 feb. 2017,vaccinations have been around much longer then GMO  food(first commercial sale in 1994).,0,0,/melissa123090/status/834917278626033669,
757,@Mikepullo1,Mike Pullo,23 feb. 2017,"Its the flouride ,chemtrails,gmo food ,vaccinations they are braindead and need serious help! https://twitter.com/CarmineZozzora/status/834902167379009538 …",0,0,/Mikepullo1/status/834909717352878084,
758,@doofluffle,= quinn = happy holidays  ❄️ 11,23 feb. 2017,So genetically modified organisms are good for you but life saving vaccinations aren't? Hypocrite https://twitter.com/austincarlile/status/834826445016940544 …,0,0,/doofluffle/status/834828964954783748,
759,@ImFaraday,Faraday,23 feb. 2017,KnowTheRealEnemies #GeorgeSoros #Geoengineering #GMO #Vaccinations #TheLyingMedia #Flouride #LackOfSleep #LowImmunities #DivideAndConquer,1,1,/ImFaraday/status/834582900418895873,
760,@parability2,Parability,22 feb. 2017,Research and analysis: Genetically Modified Organisms: Oxford Vaccine Group (16/R48/01... https://www.gov.uk/government/publications/genetically-modified-organisms-oxford-vaccine-group-16r4801 …pic.twitter.com/3DQGaleXVl,0,0,/parability2/status/834546639184547840,
761,@SarahSheKicks2,Sarah H. E.,22 feb. 2017,Human-Pig GMO Created at Vaccine Institute http://articles.mercola.com/sites/articles/archive/2017/02/07/human-pig-hybrid.aspx?utm_source=dnl&utm_medium=email&utm_content=ms1&utm_campaign=20170219Z1&et_cid=DM134473&et_rid=1893041561 … via @mercola I'm hesitant to support this. In the wrong hands...,0,1,/SarahSheKicks2/status/834266579634360320,
762,@IamPSEIZE,P.SEIZE,22 feb. 2017,"https://www.youtube.com/watch?v=w7RWo8JkClM … 
@IamPSEIZE - #Poison 
#Produced By:@IamMrRic 
#Recorded & #Mixed By:@JonGlass_ 
#vaccine #gmo #organic #chemtrail",1,1,/IamPSEIZE/status/834248734053638146,
763,@EricSteeleLive,EricSteeleLive,22 feb. 2017,@TrutherbotUFO @buddendorf @grt8ness2017 @lagendijk16 @FilmGmbh @BI_contributors  Called vaccinations and GMO'S and he likes it.,0,0,/EricSteeleLive/status/834236208402223106,
764,@haechlro,RH,21 feb. 2017,No worries .. they'll die because of GMO and vaccinations before anything happens,0,0,/haechlro/status/834128305896960000,
765,@RaptureInsuranc,AAAA,19 feb. 2017,"You $pelled tho$e wrong: GMO$, Chemtrail$, Dirty Vaccine$, Pharmaceutical$ and God Know$ what el$e. @childoflight51 @marzhanelpic.twitter.com/Z6awsSywBB",0,0,/RaptureInsuranc/status/833418511275921409,
766,@AndrewMitchmax3,Andrew Mitchell,18 feb. 2017,"Amazing, an unverifiable disease can now be cured with a vaccine,provided by the owners of the transgenic mosquitos,which may have caused it https://twitter.com/trend_auditor/status/833095870920925185 …",0,0,/AndrewMitchmax3/status/833097096211357696,
767,@BetteanneC,UnschoolingMommato5,18 feb. 2017,next Truth after Monsanto / GMO's dangers & vaccine harm is people will wake up to we live on a flat earth! pic.twitter.com/rNR59mAGo3,0,1,/BetteanneC/status/833069253859348480,
768,@beforeitsnews,Before It's News,18 feb. 2017,Human-Pig #GMO Created at #Vaccine Institute http://vaccine-institute.beforeitsnews.com/alternative/2017/02/human-pig-gmo-created-at-vaccine-institute-3479128.html … #chimera,5,1,/beforeitsnews/status/832789018534305793,
769,@beelman_matt,FreedomFighter76 🇺🇸,18 feb. 2017,Let me guess-using 3rd world children as guinea pigs4ur deadly vaccine brews&GMO insects till they are undetectable in the US?,0,0,/beelman_matt/status/832767878717796353,
770,@jperry68p,World Wide Web,16 feb. 2017,"@RT_com If brain would think it would think #vaccinations, #gmo's, #fluoride, #monsanto #chemtrails, etc;",0,0,/jperry68p/status/832103669776539648,
771,@_geoengineering,GeoEngineering,16 feb. 2017,"@realDonaldTrump 
START TALKING ABOUT:
#GeoEngineering
#Fukushima
#Vaccine
#Fluoride
#GMO
#Monsanto
#CANCER
#NWOpic.twitter.com/XiOubB9WRd",6,8,/_geoengineering/status/832088093377298432,
772,@InfiniteRegress,Miles Quatermass,15 feb. 2017,Ignorance about vaccinations & GMO safety are huge on the left. Just like creationism & climate change denial on the right.,0,0,/InfiniteRegress/status/832014048661172224,
773,@VACTRUTH,VacTruth.com,14 feb. 2017,"Human-Pig GMO Created at Vaccine Institute
Researchers from the Salk Institute for Biological Studies in La... http://fb.me/8T2MHxeBu",2,2,/VACTRUTH/status/831642938807459840,
774,@blysx,Glyphosate=Cancer 💀,14 feb. 2017,"If u mean ""common good"" is paying 4 bogus""science"",forced sterilization,vaccine experiments on poor populations,GMO funding,nuclear test,etc https://twitter.com/pertina1/status/831412871242276864 …",1,1,/blysx/status/831487178014220291,
775,@OregonVacTruth,OR4HealthChoice,13 feb. 2017,"This new vaccine uses genetically modified caterpillar cells. Because we need those for health,... http://fb.me/4AIHbzkkR",1,1,/OregonVacTruth/status/831272633316433920,
776,@ImFaraday,Faraday,13 feb. 2017,Know the real enemies! #GeorgeSoros #GMO #Geoengineering #TheLyingMedia #Vaccinations #Agenda2030,0,0,/ImFaraday/status/831213142776504321,
777,@lisa_alba,🌹spirito ✨di ✨libertà,13 feb. 2017,"DRAIN THE FILTHY CORRUPT PAID-FOR VACCINE-GMO-CHEMTRAIL SCIENTIFIC SWAMP;
Trump's war on science: http://www.independent.co.uk/news/science/trumps-war-on-science-could-the-canadian-experience-offer-a-blueprint-on-how-to-fight-back-a7567821.html …",0,3,/lisa_alba/status/831111305679499264,
778,@sderbck_karin,Karin Söderbäck,13 feb. 2017,"This is really grouse!
Human-Pig GMO Created at Vaccine Institute #health #agenda2030 #Agenda21 @stefansoderback  http://articles.mercola.com/sites/articles/archive/2017/02/07/human-pig-hybrid.aspx?utm_source=dnl&utm_medium=email&utm_content=art2&utm_campaign=20170207Z2&et_cid=DM133136&et_rid=1875042560 …",2,1,/sderbck_karin/status/831077493163560961,
779,@MatthewZenteo,Matthew Zen,13 feb. 2017,"hmm. Many potential reasons come to mind, gmo's, vaccinations, ""cloud seeding"".  Just to name a few possibilities.",0,0,/MatthewZenteo/status/831066641681113089,
780,@AviralKapoor_,Aviral Kapoor,12 feb. 2017,".@AFixedPoint_ it's fun to watch Bill Maher talk about loving knowledge and science and then ranting against GMO's, vaccinations",0,0,/AviralKapoor_/status/830896235301175297,
781,@AwakeNancyRN,TheConsciousRN,12 feb. 2017,"I guess between the deletion of Pro-Trump tweets and vaccine, gmo, chemtrail truthers, CIA shills r working overtime. #maga",1,1,/AwakeNancyRN/status/830818066065920000,
782,@JerryDeLuca,Jerry De Luca,12 feb. 2017,It’s Complicated! How Apathy Leads To Risky Medical Decisions ….. #kids …… #vaccine …… #doctors …… #FDA ….. #GMO …. http://www.mybestbuddymedia.com/2017/02/its-complicated-how-apathy-leads-to.html …pic.twitter.com/F7helOyoXj,0,0,/JerryDeLuca/status/830812209563381760,
783,@MorgellonsHeal,Morgellons Healing,12 feb. 2017,"I added a video to a @YouTube playlist http://youtu.be/2qc87fj2s3M?a  How are Vaccinations, Chemtrails, Morgellon, GMO and Transhumanism",2,0,/MorgellonsHeal/status/830696728806432769,
784,@SOTTnet,Signs Of The Times,12 feb. 2017,Science & Technology: Salk Vaccine Institute creates human-pig #GMO https://www.sott.net/article/342348-Salk-Vaccine-Institute-creates-human-pig-GMO … #SalkVaccineInstitute,0,0,/SOTTnet/status/830587574171353088,
785,@endcomputed,Fukushima=TheEnd  ☠️,11 feb. 2017,"Salk Vaccine Institute creates human-pig GMO- Proof there are no ethics in Science
https://www.sott.net/article/342348-Salk-Vaccine-Institute-creates-human-pig-GMO … @BlackburnRuth @LaLaRueFrench75 pic.twitter.com/YKJlemvNBA",16,12,/endcomputed/status/830550420695060480,
786,@TerlinguaRE2,TerlinguⒶRE,11 feb. 2017,Salk Vaccine Institute creates human-pig GMO: http://ift.tt/2lCr7kJ,0,0,/TerlinguaRE2/status/830500238070792192,
787,@badassack,ISHAQ,11 feb. 2017,"Introduce GMO Mosquito,
Cause virus outbreak,
Introduce vaccine.
Steal
Kill
Destroy",0,0,/badassack/status/830436030587162624,
788,@kenjaques,Ken Jaques,11 feb. 2017,"Was just thinking this in wake of GMO, glyphosate, vaccine, non-conventional medicine ""debates"". Arguing is solving nothing. https://twitter.com/hackspiritorg/status/830320715366666240 …",0,0,/kenjaques/status/830422819615961093,
789,@Brockwaterson,Brock Waterson,11 feb. 2017,"Of course any company is going to protect its product. Same thing going on with gmo, vaccinations, fluoride in the water.",0,0,/Brockwaterson/status/830373030689927168,
790,@Brockwaterson,Brock Waterson,11 feb. 2017,It's all common sense. Now go eat your gmo pesticide food and take your vaccinations.,0,1,/Brockwaterson/status/830362936816328704,
791,@AgBioWorld,C. S. Prakash,11 feb. 2017,Man brings child to doctor after anti-vaccine Facebook group suspects she may have inadvertently eaten a #GMO  http://thesciencepost.com/area-man-forced-to-bring-child-to-doctor-after-anti-vaccine-facebook-group-cant-give-him-diagnosis/ …,0,8,/AgBioWorld/status/830256184187899904,
792,@Sunstoned,Janyce,10 feb. 2017,Human-Pig GMO Created at Vaccine Institute NOT FAKE NEWS! https://www.organicconsumers.org/news/human-pig-gmo-created-vaccine-institute …,0,0,/Sunstoned/status/830069503518076928,
793,@doctorewoodnd,Eric Wood,10 feb. 2017,Does this really sound like a wise idea??Human-Pig GMO Created at Vaccine Institute http://crwd.fr/2k7syui pic.twitter.com/KXRxAOvjJn,0,0,/doctorewoodnd/status/830040926286385152,
794,@NVICLoeDown,"Barb Loe, NVIC",8 feb. 2017,Human-Pig GMO Created at Vaccine Institute... Human-Animal Embryos: What Possibly Could Go Wrong? http://ow.ly/nIWM308LryT,6,1,/NVICLoeDown/status/829457474382086147,
795,@MaxHealthLA,Maxhealth Medical,8 feb. 2017,"#HumanPig #GMO Created at #Vaccine Institute http://buff.ly/2jYqn7A 
#MaxHealthLA",0,0,/MaxHealthLA/status/829378542811099138,
796,@CurtisCal,Curtis,8 feb. 2017,"just ask them about vaccinations, GMO'S or 9/11.",0,0,/CurtisCal/status/829359418655412224,
797,@En_kindle,🌹Kindle 🌹,8 feb. 2017,The way they're poisoning us.... vaccine GMO fluoride etc... neither https://twitter.com/trutherbotwhite/status/829266031642288133 …,0,0,/En_kindle/status/829273922474500097,
798,@h_c_services,Heath Care News,8 feb. 2017,#HartFamilyChiropractic Human-Pig GMO Created at Vaccine Institute. Read Blog: http://owler.us/acbS9a,0,0,/h_c_services/status/829175948180221952,
799,@best_probiotics,Kathe Dietrick,8 feb. 2017,"Human-Pig GMO Created at Vaccine Institute - By Dr. Mercola In Greek mythology, a chimera is a fire-breathing m... http://ow.ly/ZpCG509mruR",0,0,/best_probiotics/status/829129779085467650,
800,@2029itstarts,Timothy Lassley  🇺🇸,8 feb. 2017,"war ? So you're new here, right ? The eugenics movement and family law courts, fluoride in the water, toxic vaccine adjuvants,gmo,msm?",0,0,/2029itstarts/status/829121466436161536,
